,ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Category,Age_Category
1773,465038,1,1,49,0,Executive,0.0,High,4.0,Cat_6,41-50
1774,465039,0,1,87,0,Lawyer,0.0,High,2.0,Cat_6,81-90
1775,465040,1,1,69,0,Lawyer,1.0,Average,2.0,Cat_6,61-70
1776,465045,1,1,40,1,Entertainment,9.0,Average,2.0,Cat_6,31-40
1777,465056,1,1,87,1,Lawyer,1.0,High,2.0,Cat_6,81-90
1778,465069,1,1,68,1,Healthcare,0.0,Average,3.0,Cat_6,61-70
1779,465075,0,1,43,1,Artist,1.0,Average,2.0,Cat_6,41-50
1780,465076,1,1,67,1,Artist,0.0,High,5.0,Cat_6,61-70
1781,465079,1,1,80,1,Lawyer,1.0,Low,1.0,Cat_6,71-80
1782,465082,1,1,65,1,Lawyer,1.0,Low,1.0,Cat_3,61-70
1783,465087,1,0,29,1,Doctor,0.0,Low,4.0,Cat_6,18-30
1784,465091,1,1,60,1,Entertainment,1.0,Average,3.0,Cat_6,51-60
1785,465092,1,1,72,1,Executive,1.0,High,2.0,Cat_6,71-80
1786,465093,1,1,57,1,Doctor,0.0,Low,1.0,Cat_6,51-60
1787,465095,1,1,47,1,Executive,1.0,High,4.0,Cat_6,41-50
1788,465099,1,1,39,0,Entertainment,1.0,Average,2.0,Cat_6,31-40
1789,465100,1,1,62,1,Artist,0.0,High,2.0,Cat_6,61-70
1790,465101,0,1,81,1,Lawyer,1.0,Low,1.0,Cat_6,81-90
1791,465105,1,1,65,0,Executive,8.0,Average,2.0,Cat_6,61-70
1792,465109,1,0,47,0,Lawyer,1.0,Low,2.0,Cat_6,41-50
1793,465111,0,1,40,1,Artist,8.0,Average,2.0,Cat_6,31-40
1794,465112,0,1,86,0,Lawyer,0.0,High,2.0,Cat_6,81-90
1795,465113,1,1,67,1,Lawyer,0.0,High,2.0,Cat_4,61-70
1796,465119,0,1,45,1,Artist,0.0,Average,5.0,Cat_6,41-50
1797,465120,0,0,27,1,Healthcare,1.0,Low,4.0,Cat_6,18-30
1798,465121,0,0,32,1,Artist,7.0,Low,1.0,Cat_3,31-40
1799,465122,0,1,41,1,Artist,3.0,Average,2.0,Cat_6,41-50
1800,465124,0,1,27,1,Healthcare,6.0,Average,2.0,Cat_6,18-30
1801,465128,0,1,58,0,Artist,0.0,Average,3.0,Cat_6,51-60
1802,465134,0,1,61,1,Entertainment,1.0,Average,5.0,Cat_6,61-70
1803,465136,1,1,52,1,Artist,0.0,Average,2.0,Cat_6,51-60
1804,465144,1,0,25,1,Doctor,8.0,Low,1.0,Cat_6,18-30
1805,465147,1,0,33,1,Healthcare,2.0,Low,3.0,Cat_6,31-40
1806,465148,1,0,31,0,Artist,0.0,Low,2.0,Un_cat,31-40
1807,465150,1,0,37,1,Entertainment,1.0,Low,1.0,Cat_6,31-40
1808,465153,1,1,38,1,Artist,1.0,Average,2.0,Cat_6,31-40
1809,465155,1,1,81,1,Lawyer,0.0,Low,1.0,Cat_6,81-90
1810,465160,1,1,61,1,Executive,0.0,High,3.0,Cat_6,61-70
1811,465164,1,0,20,0,Healthcare,0.0,Low,3.0,Cat_6,18-30
1812,465171,0,1,48,1,Artist,8.0,High,4.0,Cat_6,41-50
1813,465172,0,1,43,1,Artist,8.0,Average,2.0,Cat_6,41-50
1814,465175,0,0,22,0,Homemaker,0.0,Low,4.0,Cat_6,18-30
1815,465176,0,1,63,1,Artist,1.0,Average,4.0,Cat_6,61-70
1816,465181,0,0,25,1,Healthcare,8.0,Low,1.0,Cat_4,18-30
1817,465182,0,0,73,1,Lawyer,1.0,Low,1.0,Cat_6,71-80
1818,465186,0,1,43,0,Artist,4.0,Average,4.0,Cat_1,41-50
1819,465187,0,1,39,0,Doctor,1.0,Average,4.0,Cat_4,31-40
1820,465188,0,1,49,1,Artist,0.0,Average,4.0,Cat_6,41-50
1821,465189,0,1,83,1,Lawyer,1.0,High,2.0,Cat_6,81-90
1822,465194,1,0,22,0,Healthcare,9.0,Low,6.0,Cat_2,18-30
1823,465196,0,0,31,1,Artist,2.0,Low,2.0,Cat_4,31-40
1824,465197,0,1,60,1,Artist,1.0,High,4.0,Cat_6,51-60
1825,465201,1,1,42,1,Entertainment,1.0,Average,4.0,Cat_3,41-50
1826,465202,1,0,25,0,Entertainment,7.0,Low,4.0,Cat_6,18-30
1827,465203,1,0,29,1,Healthcare,3.0,Low,3.0,Cat_6,18-30
1828,465204,1,1,29,1,Healthcare,1.0,Low,2.0,Cat_6,18-30
1829,465213,1,1,39,1,Entertainment,2.0,Average,2.0,Cat_6,31-40
1830,465214,1,1,33,0,Engineer,14.0,Low,1.0,Cat_6,31-40
1831,465216,1,1,35,1,Executive,9.0,High,4.0,Cat_6,31-40
1832,465226,1,1,38,0,Entertainment,2.0,Low,3.0,Cat_6,31-40
1833,465228,1,1,59,1,Artist,1.0,High,2.0,Cat_6,51-60
1834,465231,1,1,67,0,Artist,1.0,Average,2.0,Cat_6,61-70
1835,465236,1,1,45,1,Artist,1.0,Low,1.0,Cat_6,41-50
1836,465237,1,1,70,1,Lawyer,1.0,High,2.0,Cat_6,61-70
1837,465242,1,0,19,0,Healthcare,3.0,Low,4.0,Cat_3,18-30
1838,465249,0,0,23,0,Healthcare,0.0,Low,4.0,Cat_6,18-30
1839,465254,1,0,22,0,Healthcare,1.0,Low,4.0,Cat_7,18-30
1840,465261,0,0,23,1,Healthcare,1.0,Low,4.0,Cat_1,18-30
1841,465264,1,1,80,0,Executive,0.0,Low,1.0,Cat_6,71-80
1842,465267,1,1,40,0,Engineer,14.0,Average,5.0,Cat_4,31-40
1843,465274,1,0,36,1,Artist,0.0,Low,1.0,Cat_4,31-40
1844,465285,0,1,31,0,Engineer,8.0,Low,4.0,Cat_6,31-40
1845,465288,0,1,20,0,Engineer,1.0,Low,2.0,Cat_4,18-30
1846,465289,1,1,31,1,Executive,1.0,High,2.0,Cat_6,31-40
1847,465290,1,1,50,1,Executive,0.0,High,5.0,Cat_6,41-50
1848,465294,1,1,67,0,Lawyer,0.0,Low,2.0,Cat_6,61-70
1849,465295,0,1,43,1,Doctor,9.0,Average,1.0,Cat_6,41-50
1850,465296,0,1,85,1,Lawyer,5.0,High,3.0,Cat_6,81-90
1851,465303,0,1,65,1,Artist,1.0,Average,3.0,Cat_2,61-70
1852,465306,1,1,71,0,Executive,1.0,Average,4.0,Cat_2,71-80
1853,465310,0,0,20,0,Healthcare,1.0,Low,6.0,Cat_4,18-30
1854,465319,1,0,20,0,Healthcare,0.0,Low,5.0,Cat_6,18-30
1855,465326,1,1,87,1,Artist,1.0,Low,1.0,Cat_6,81-90
1856,465333,0,1,37,1,Artist,4.0,Low,2.0,Cat_7,31-40
1857,465335,1,1,59,0,Entertainment,1.0,Average,2.0,Cat_7,51-60
1858,465340,0,0,29,1,Artist,3.0,Low,4.0,Cat_2,18-30
1859,465342,1,1,85,1,Executive,0.0,High,2.0,Cat_6,81-90
1860,465344,0,1,72,1,Lawyer,1.0,High,2.0,Cat_6,71-80
1861,465345,0,0,42,1,Artist,0.0,Low,2.0,Cat_6,41-50
1862,465351,0,1,45,1,Artist,9.0,Average,2.0,Cat_6,41-50
1863,465352,1,1,59,1,Entertainment,1.0,Average,4.0,Cat_6,51-60
1864,465354,1,0,19,0,Doctor,0.0,Low,5.0,Cat_2,18-30
1865,465357,0,1,47,1,Artist,0.0,Average,3.0,Cat_6,41-50
1866,465358,0,1,73,1,Artist,0.0,High,2.0,Cat_6,71-80
1867,465359,0,1,42,0,Artist,1.0,Low,1.0,Cat_6,41-50
1868,465364,0,0,37,1,Doctor,7.0,Low,5.0,Cat_2,31-40
1869,465366,0,0,38,1,Artist,8.0,Low,1.0,Cat_6,31-40
1870,465371,0,0,41,1,Artist,1.0,Low,1.0,Cat_6,41-50
1871,465372,0,0,40,1,Entertainment,0.0,Low,1.0,Cat_6,31-40
1872,465383,0,1,30,1,Entertainment,0.0,Low,4.0,Cat_6,18-30
1873,465384,1,1,56,1,Artist,0.0,High,2.0,Cat_6,51-60
1874,465391,0,1,65,1,Lawyer,1.0,High,2.0,Cat_6,61-70
1875,465393,1,1,35,1,Artist,5.0,Average,2.0,Cat_6,31-40
1876,465395,0,1,37,0,Engineer,0.0,Average,5.0,Cat_4,31-40
1877,465399,1,0,36,1,Entertainment,0.0,Low,1.0,Cat_4,31-40
1878,465405,0,0,26,1,Homemaker,1.0,High,4.0,Cat_2,18-30
1879,465408,1,0,25,0,Executive,1.0,Low,4.0,Cat_6,18-30
1880,465410,1,0,30,0,Healthcare,0.0,Low,4.0,Cat_5,18-30
1881,465417,1,1,37,1,Entertainment,1.0,Average,2.0,Cat_4,31-40
1882,465419,1,0,30,0,Artist,0.0,Low,3.0,Cat_6,18-30
1883,465423,1,1,46,1,Entertainment,1.0,Average,4.0,Cat_7,41-50
1884,465428,0,0,38,1,Engineer,1.0,Low,1.0,Cat_4,31-40
1885,465433,0,0,40,1,Artist,1.0,Low,1.0,Cat_2,31-40
1886,465435,0,0,31,1,Artist,5.0,Low,1.0,Cat_6,31-40
1887,465437,1,1,45,1,Executive,4.0,High,5.0,Cat_6,41-50
1888,465440,1,1,55,0,Engineer,1.0,Low,5.0,Cat_6,51-60
1889,465441,0,1,51,1,Engineer,2.0,Low,1.0,Cat_4,51-60
1890,465445,0,0,29,1,Homemaker,5.0,Low,7.0,Cat_6,18-30
1891,465458,0,1,74,1,Artist,1.0,High,2.0,Cat_6,71-80
1892,465461,1,1,69,0,Entertainment,1.0,Average,3.0,Cat_6,61-70
1893,465463,0,0,28,0,Doctor,1.0,Low,5.0,Cat_2,18-30
1894,465464,1,1,41,1,Executive,0.0,Average,2.0,Cat_4,41-50
1895,465467,1,0,29,0,Healthcare,1.0,Low,3.0,Cat_6,18-30
1896,465471,1,1,39,1,Artist,0.0,Low,1.0,Cat_6,31-40
1897,465472,0,1,74,0,Entertainment,1.0,High,3.0,Cat_6,71-80
1898,465473,0,0,59,1,Artist,4.0,Low,1.0,Cat_6,51-60
1899,465477,1,0,27,0,Healthcare,1.0,Low,3.0,Cat_2,18-30
1900,465479,1,0,33,0,Artist,0.0,Low,1.0,Cat_4,31-40
1901,465482,1,0,31,0,Entertainment,9.0,Low,2.0,Cat_2,31-40
1902,465483,1,1,46,0,Artist,0.0,Average,3.0,Cat_6,41-50
1903,465484,0,1,63,1,Artist,0.0,Low,2.0,Cat_6,61-70
1904,465488,1,0,22,0,Healthcare,1.0,Low,4.0,Cat_6,18-30
1905,465489,0,0,53,1,Engineer,1.0,Low,5.0,Cat_6,51-60
1906,465492,1,1,59,0,Entertainment,1.0,Low,1.0,Cat_2,51-60
1907,465496,1,1,84,1,Lawyer,1.0,Low,2.0,Cat_2,81-90
1908,465505,1,1,63,1,Artist,1.0,Average,4.0,Cat_6,61-70
1909,465507,1,1,35,1,Artist,8.0,Low,1.0,Cat_6,31-40
1910,465508,1,0,21,0,Healthcare,1.0,Low,4.0,Cat_6,18-30
1911,465510,1,1,67,0,Lawyer,0.0,High,2.0,Cat_6,61-70
1912,465518,0,1,41,1,Artist,1.0,Average,3.0,Cat_4,41-50
1913,465520,0,0,27,1,Artist,0.0,Low,8.0,Cat_2,18-30
1914,465521,0,1,53,1,Artist,1.0,Average,2.0,Cat_7,51-60
1915,465522,0,0,33,1,Healthcare,4.0,Low,8.0,Cat_5,31-40
1916,465529,0,0,32,0,Doctor,0.0,Low,4.0,Cat_6,31-40
1917,465538,1,1,59,0,Other,5.0,High,2.0,Cat_6,51-60
1918,465539,0,1,50,1,Artist,1.0,High,5.0,Cat_6,41-50
1919,465541,0,1,50,1,Artist,1.0,Average,4.0,Cat_7,41-50
1920,465543,0,1,41,1,Healthcare,1.0,Average,2.0,Cat_3,41-50
1921,465547,0,1,71,1,Lawyer,1.0,Low,1.0,Cat_6,71-80
1922,465550,0,0,33,1,Healthcare,1.0,Low,6.0,Cat_3,31-40
1923,465551,0,1,46,1,Artist,1.0,Average,2.0,Cat_3,41-50
1924,465554,0,0,78,1,Lawyer,1.0,Low,3.0,Cat_6,71-80
1925,465555,0,1,69,0,Lawyer,1.0,High,2.0,Cat_4,61-70
1926,465558,0,0,40,1,Healthcare,8.0,Low,1.0,Cat_7,31-40
1927,465568,1,1,43,1,Executive,2.0,High,3.0,Cat_6,41-50
1928,465569,1,1,36,1,Artist,0.0,High,3.0,Cat_6,31-40
1929,465571,1,1,35,1,Entertainment,1.0,Average,2.0,Cat_2,31-40
1930,465577,1,0,30,0,Healthcare,0.0,Low,4.0,Cat_3,18-30
1931,465584,1,1,47,0,Entertainment,3.0,Average,2.0,Cat_6,41-50
1932,465586,1,1,69,0,Artist,0.0,Low,1.0,Cat_6,61-70
1933,465587,1,1,41,1,Entertainment,1.0,Low,5.0,Cat_3,41-50
1934,465594,1,1,33,0,Executive,4.0,Low,6.0,Cat_3,31-40
1935,465598,1,0,27,1,Healthcare,6.0,Low,5.0,Cat_2,18-30
1936,465600,1,1,38,1,Engineer,6.0,Low,2.0,Cat_3,31-40
1937,465601,1,1,35,1,Artist,1.0,Average,4.0,Cat_3,31-40
1938,465602,1,1,27,1,Artist,10.0,Low,2.0,Cat_3,18-30
1939,465603,0,1,51,1,Homemaker,9.0,Low,2.0,Cat_3,51-60
1940,465605,0,1,52,1,Engineer,4.0,Low,1.0,Cat_3,51-60
1941,465611,1,0,53,1,Doctor,0.0,Low,1.0,Cat_6,51-60
1942,465612,1,1,43,1,Artist,8.0,Average,2.0,Cat_6,41-50
1943,465616,1,1,42,1,Doctor,8.0,Low,2.0,Cat_6,41-50
1944,465621,1,0,36,1,Doctor,9.0,Low,1.0,Cat_6,31-40
1945,465625,1,0,36,1,Artist,14.0,Low,2.0,Cat_6,31-40
1946,465627,0,0,40,1,Healthcare,1.0,Low,1.0,Cat_6,31-40
1947,465629,1,1,47,1,Entertainment,2.0,Average,3.0,Cat_6,41-50
1948,465635,1,0,30,0,Doctor,1.0,Low,2.0,Cat_4,18-30
1949,465638,0,1,53,1,Artist,1.0,Low,2.0,Cat_3,51-60
1950,465640,1,1,45,1,Artist,5.0,Average,2.0,Cat_6,41-50
1951,465644,1,0,33,1,Healthcare,0.0,Low,5.0,Cat_6,31-40
1952,465645,0,0,40,1,Artist,8.0,Low,2.0,Cat_6,31-40
1953,465649,0,1,36,1,Marketing,5.0,Low,1.0,Cat_6,31-40
1954,465651,1,0,32,0,Engineer,0.0,Low,4.0,Cat_6,31-40
1955,465653,0,1,51,1,Artist,0.0,Low,2.0,Cat_6,51-60
1956,465655,0,0,49,1,Artist,0.0,Low,1.0,Cat_6,41-50
1957,465656,1,1,81,0,Lawyer,1.0,Low,2.0,Cat_6,81-90
1958,465658,1,1,72,1,Artist,1.0,Average,4.0,Cat_6,71-80
1959,465663,0,0,70,1,Artist,0.0,Low,2.0,Cat_6,61-70
1960,465667,1,0,21,0,Healthcare,0.0,Low,3.0,Cat_2,18-30
1961,465668,1,0,21,0,Healthcare,1.0,Low,5.0,Cat_4,18-30
1962,465669,0,1,41,0,Entertainment,4.0,Average,4.0,Cat_4,41-50
1963,465670,0,0,49,0,Engineer,12.0,Low,1.0,Cat_4,41-50
1964,465675,0,0,51,0,Entertainment,0.0,Low,1.0,Cat_4,51-60
1965,465680,1,1,28,0,Healthcare,0.0,Average,5.0,Cat_4,18-30
1966,465685,1,0,37,1,Healthcare,5.0,Low,2.0,Cat_3,31-40
1967,465688,0,1,63,1,Artist,1.0,Average,3.0,Cat_3,61-70
1968,465689,1,0,19,0,Healthcare,3.0,Low,4.0,Cat_3,18-30
1969,465695,0,0,32,0,Healthcare,1.0,Low,3.0,Cat_4,31-40
1970,465697,0,1,51,0,Artist,6.0,Low,1.0,Cat_6,51-60
1971,465703,1,1,26,0,Entertainment,3.0,Low,2.0,Cat_4,18-30
1972,465704,1,1,61,0,Artist,0.0,Low,1.0,Cat_6,61-70
1973,465705,0,1,51,1,Artist,0.0,Average,4.0,Cat_6,51-60
1974,465706,0,1,45,1,Artist,0.0,Average,3.0,Cat_6,41-50
1975,465721,1,1,29,1,Entertainment,1.0,High,2.0,Cat_3,18-30
1976,465722,1,1,47,0,Other,0.0,Low,5.0,Cat_3,41-50
1977,465725,1,0,25,1,Doctor,1.0,Low,2.0,Cat_3,18-30
1978,465727,1,0,40,0,Marketing,0.0,Low,5.0,Cat_4,31-40
1979,465728,1,0,45,1,Other,1.0,Low,1.0,Cat_4,41-50
1980,465733,1,1,32,1,Entertainment,1.0,Average,2.0,Cat_4,31-40
1981,465734,1,1,38,1,Artist,0.0,Low,3.0,Cat_1,31-40
1982,465736,0,0,38,1,Artist,8.0,Low,2.0,Cat_3,31-40
1983,465737,0,1,48,1,Engineer,7.0,Low,3.0,Cat_3,41-50
1984,465740,0,0,71,1,Doctor,0.0,Low,1.0,Cat_6,71-80
1985,465742,0,1,46,1,Artist,3.0,Low,3.0,Cat_6,41-50
1986,465751,0,1,46,1,Artist,9.0,Low,2.0,Cat_6,41-50
1987,465753,0,1,49,1,Artist,7.0,Low,2.0,Cat_6,41-50
1988,465766,1,1,43,0,Entertainment,0.0,Low,3.0,Cat_4,41-50
1989,465768,0,0,38,1,Artist,6.0,Low,4.0,Cat_4,31-40
1990,465769,1,0,25,1,Healthcare,8.0,Low,4.0,Cat_6,18-30
1991,465772,0,1,46,1,Engineer,0.0,Low,4.0,Cat_1,41-50
1992,465775,0,0,28,1,Engineer,9.0,Low,3.0,Cat_6,18-30
1993,465776,0,0,41,1,Entertainment,5.0,Low,4.0,Cat_6,41-50
1994,465777,0,0,32,1,Artist,9.0,Low,5.0,Cat_6,31-40
1995,465784,0,0,21,0,Healthcare,0.0,Low,4.0,Cat_3,18-30
1996,465788,1,0,22,0,Healthcare,1.0,Low,6.0,Cat_4,18-30
1997,465793,1,0,27,0,Healthcare,0.0,Low,5.0,Cat_4,18-30
1998,465797,1,1,40,1,Artist,0.0,Average,2.0,Cat_2,31-40
1999,465804,0,1,68,0,Engineer,0.0,Low,1.0,Cat_4,61-70
2000,465809,0,0,25,0,Homemaker,1.0,Low,7.0,Cat_4,18-30
2001,465811,1,0,28,0,Healthcare,1.0,Low,4.0,Cat_4,18-30
2002,465813,1,0,28,0,Marketing,2.0,Low,8.0,Cat_4,18-30
2003,465818,1,0,27,0,Entertainment,1.0,Low,3.0,Cat_4,18-30
2004,465823,1,1,67,0,Entertainment,5.0,Average,4.0,Cat_4,61-70
2005,465826,1,1,46,0,Executive,4.0,Low,9.0,Cat_4,41-50
2006,465828,0,0,33,0,Entertainment,8.0,Low,4.0,Cat_4,31-40
2007,465829,0,1,40,1,Doctor,6.0,Average,3.0,Cat_4,31-40
2008,465830,0,1,48,0,Other,5.0,Average,7.0,Cat_4,41-50
2009,465831,1,1,42,0,Executive,0.0,High,5.0,Cat_4,41-50
2010,465837,1,0,56,1,Other,1.0,Low,1.0,Cat_6,51-60
2011,465841,0,0,51,1,Engineer,3.0,Low,1.0,Cat_6,51-60
2012,465848,0,0,27,1,Healthcare,0.0,Low,1.0,Cat_7,18-30
2013,465849,0,0,25,1,Doctor,7.0,Low,3.0,Cat_4,18-30
2014,465851,0,1,51,0,Artist,9.0,High,2.0,Cat_4,51-60
2015,465853,0,1,26,1,Healthcare,1.0,Average,2.0,Cat_6,18-30
2016,465857,0,0,35,1,Doctor,0.0,Low,1.0,Cat_6,31-40
2017,465860,0,0,25,1,Doctor,1.0,Low,3.0,Cat_6,18-30
2018,465863,1,0,30,0,Healthcare,6.0,Low,3.0,Cat_6,18-30
2019,465865,0,0,41,1,Healthcare,9.0,Low,1.0,Cat_6,41-50
2020,465866,1,1,42,1,Artist,6.0,Low,3.0,Cat_6,41-50
2021,465867,0,1,40,1,Artist,8.0,High,5.0,Cat_6,31-40
2022,465873,1,0,36,1,Entertainment,13.0,Low,1.0,Cat_6,31-40
2023,465875,0,0,39,1,Artist,9.0,Low,1.0,Cat_6,31-40
2024,465884,1,1,40,1,Executive,7.0,High,3.0,Cat_6,31-40
2025,465893,0,1,40,1,Engineer,1.0,Average,2.0,Cat_6,31-40
2026,465894,1,0,28,1,Artist,9.0,Low,6.0,Cat_6,18-30
2027,465907,0,0,31,1,Marketing,8.0,Low,2.0,Cat_1,31-40
2028,465916,1,0,41,1,Artist,4.0,Low,1.0,Cat_6,41-50
2029,465923,0,0,28,1,Engineer,9.0,Low,5.0,Cat_6,18-30
2030,465925,1,0,30,1,Healthcare,1.0,Low,1.0,Cat_6,18-30
2031,465927,0,0,30,1,Healthcare,1.0,Low,1.0,Cat_6,18-30
2032,465930,0,0,38,1,Artist,9.0,Low,2.0,Cat_6,31-40
2033,465931,1,1,43,1,Artist,7.0,Low,1.0,Cat_7,41-50
2034,465935,1,0,29,1,Entertainment,9.0,Low,1.0,Cat_6,18-30
2035,465937,0,0,30,1,Healthcare,9.0,Low,3.0,Cat_6,18-30
2036,465941,1,1,27,1,Healthcare,0.0,Low,2.0,Cat_6,18-30
2037,465948,0,1,48,1,Artist,0.0,Average,2.0,Cat_6,41-50
2038,465953,0,0,51,1,Artist,1.0,Low,1.0,Cat_6,51-60
2039,465957,0,0,48,1,Marketing,0.0,Low,1.0,Cat_6,41-50
2040,465960,0,0,28,1,Marketing,9.0,Low,1.0,Cat_6,18-30
2041,465961,0,0,40,1,Artist,3.0,Low,1.0,Cat_6,31-40
2042,465963,1,1,51,1,Artist,1.0,Low,2.0,Cat_6,51-60
2043,465965,0,1,36,0,Marketing,8.0,Low,2.0,Cat_6,31-40
2044,465972,0,0,51,1,Marketing,9.0,Low,1.0,Cat_6,51-60
2045,465974,1,1,45,1,Executive,5.0,High,4.0,Cat_4,41-50
2046,465975,1,0,40,1,Artist,8.0,Low,1.0,Cat_6,31-40
2047,465976,1,0,40,1,Artist,0.0,Low,1.0,Cat_7,31-40
2048,465979,1,1,41,1,Artist,2.0,Low,2.0,Cat_6,41-50
2049,465982,1,1,43,1,Entertainment,0.0,Average,4.0,Cat_6,41-50
2050,465983,1,0,21,0,Healthcare,1.0,Low,3.0,Cat_6,18-30
2051,465996,1,0,23,0,Healthcare,1.0,Low,4.0,Cat_6,18-30
2052,465997,0,0,31,0,Doctor,0.0,Low,3.0,Cat_6,31-40
2053,466001,0,1,42,1,Entertainment,6.0,Low,2.0,Cat_6,41-50
2054,466007,1,1,61,0,Artist,0.0,Low,1.0,Cat_7,61-70
2055,466017,0,1,45,1,Homemaker,0.0,Low,1.0,Cat_3,41-50
2056,466019,0,1,63,1,Artist,5.0,Low,1.0,Cat_3,61-70
2057,466020,1,1,86,0,Lawyer,0.0,Low,1.0,Cat_6,81-90
2058,466022,0,1,67,0,Engineer,1.0,High,3.0,Cat_7,61-70
2059,466023,1,1,71,0,Executive,1.0,High,3.0,Cat_7,71-80
2060,466024,0,1,43,0,Entertainment,14.0,Low,2.0,Cat_3,41-50
2061,466032,1,0,28,0,Entertainment,1.0,Low,2.0,Cat_6,18-30
2062,466042,1,1,47,0,Entertainment,0.0,Low,2.0,Cat_6,41-50
2063,466043,0,1,53,1,Artist,0.0,Average,4.0,Cat_6,51-60
2064,466046,0,1,36,0,Entertainment,1.0,Average,2.0,Cat_4,31-40
2065,466058,1,1,35,0,Entertainment,1.0,Low,2.0,Cat_4,31-40
2066,466069,0,1,48,1,Artist,1.0,High,4.0,Un_cat,41-50
2067,466071,0,1,60,1,Artist,3.0,Low,3.0,Cat_4,51-60
2068,466078,0,1,45,0,Executive,1.0,Low,1.0,Cat_6,41-50
2069,466079,0,1,42,0,Engineer,0.0,Low,2.0,Cat_6,41-50
2070,466082,0,1,89,1,Lawyer,1.0,Low,1.0,Cat_6,81-90
2071,466083,0,0,23,0,Marketing,4.0,Low,2.0,Cat_3,18-30
2072,466084,1,1,46,1,Homemaker,11.0,Low,1.0,Cat_3,41-50
2073,466085,1,0,22,0,Other,8.0,Low,4.0,Cat_4,18-30
2074,466088,0,0,30,0,Healthcare,0.0,Low,7.0,Cat_6,18-30
2075,466090,1,1,58,1,Entertainment,0.0,Low,2.0,Cat_6,51-60
2076,466092,1,1,73,1,Artist,0.0,Average,4.0,Cat_6,71-80
2077,466099,0,1,71,1,Lawyer,0.0,Low,1.0,Cat_6,71-80
2078,466103,0,1,35,0,Engineer,0.0,Low,5.0,Cat_6,31-40
2079,466109,1,1,52,1,Entertainment,1.0,Average,4.0,Cat_6,51-60
2080,466111,1,1,84,1,Lawyer,0.0,Low,2.0,Cat_6,81-90
2081,466114,1,1,47,1,Entertainment,1.0,Average,5.0,Cat_6,41-50
2082,466115,1,1,39,0,Executive,0.0,Low,2.0,Cat_6,31-40
2083,466118,0,1,40,0,Engineer,0.0,Low,3.0,Cat_4,31-40
2084,466124,0,0,46,1,Artist,1.0,Low,1.0,Cat_6,41-50
2085,466128,1,0,40,1,Artist,3.0,Low,2.0,Cat_6,31-40
2086,466130,0,0,27,0,Artist,1.0,Low,6.0,Cat_6,18-30
2087,466132,0,0,23,0,Healthcare,4.0,Low,4.0,Cat_7,18-30
2088,466136,0,0,21,1,Artist,1.0,Low,2.0,Cat_6,18-30
2089,466138,1,1,70,0,Lawyer,2.0,High,2.0,Cat_6,61-70
2090,466140,1,1,28,1,Entertainment,1.0,Low,2.0,Cat_6,18-30
2091,466141,0,1,58,1,Homemaker,1.0,Low,4.0,Cat_6,51-60
2092,466142,0,1,27,1,Entertainment,0.0,Average,2.0,Cat_6,18-30
2093,466143,0,1,49,0,Engineer,0.0,Average,5.0,Un_cat,41-50
2094,466146,0,1,37,0,Engineer,8.0,Average,3.0,Cat_6,31-40
2095,466148,1,1,39,0,Entertainment,1.0,Average,4.0,Cat_6,31-40
2096,466149,0,0,28,0,Doctor,2.0,Low,4.0,Cat_6,18-30
2097,466153,1,1,73,0,Entertainment,0.0,Average,2.0,Cat_6,71-80
2098,466154,0,1,51,1,Artist,1.0,Average,5.0,Cat_3,51-60
2099,466156,0,1,48,1,Doctor,8.0,Average,3.0,Cat_2,41-50
2100,466157,1,1,72,1,Homemaker,9.0,Low,2.0,Un_cat,71-80
2101,466161,1,1,47,0,Artist,1.0,Average,2.0,Cat_6,41-50
2102,466162,0,1,67,1,Doctor,0.0,Low,1.0,Cat_4,61-70
2103,466166,1,1,77,1,Lawyer,0.0,High,2.0,Cat_4,71-80
2104,466172,1,1,46,1,Artist,3.0,Average,3.0,Cat_6,41-50
2105,466178,0,1,52,1,Artist,1.0,Average,4.0,Cat_6,51-60
2106,466180,1,1,67,0,Lawyer,1.0,Low,1.0,Cat_6,61-70
2107,466185,1,1,62,1,Doctor,0.0,Average,4.0,Cat_6,61-70
2108,466200,1,1,45,1,Doctor,8.0,Average,3.0,Cat_4,41-50
2109,466201,1,1,40,1,Doctor,1.0,Average,5.0,Cat_4,31-40
2110,466206,0,1,60,1,Artist,4.0,Average,2.0,Cat_3,51-60
2111,466207,0,1,37,1,Doctor,8.0,Average,4.0,Cat_2,31-40
2112,466208,1,1,69,0,Executive,2.0,High,1.0,Cat_6,61-70
2113,466210,0,1,58,1,Artist,1.0,High,4.0,Cat_6,51-60
2114,466211,1,1,52,1,Artist,1.0,Low,2.0,Cat_6,51-60
2115,466213,1,0,20,0,Healthcare,2.0,Low,5.0,Cat_6,18-30
2116,466218,0,0,23,0,Healthcare,6.0,Low,4.0,Cat_2,18-30
2117,466223,1,1,66,1,Artist,0.0,Low,1.0,Cat_4,61-70
2118,466225,1,0,19,0,Healthcare,1.0,Low,3.0,Cat_2,18-30
2119,466226,0,1,53,1,Artist,0.0,Average,5.0,Cat_6,51-60
2120,466233,0,1,59,1,Homemaker,6.0,Low,1.0,Cat_6,51-60
2121,466235,0,1,61,1,Artist,0.0,Average,4.0,Cat_4,61-70
